gid,year,barren_ih,capdist,forest_ih,gwno
227012,2010,73.6,2487.7,0,20
227013,2010,73.6,2488.853,0,20
227014,2010,,2490.345,,20
227015,2010,,2492.177,,20
227016,2010,68.89,2494.347,0,20
227017,2010,67.05,2496.854,0,20
227018,2010,79.71,2499.698,0,20
227019,2010,87.89,2502.877,0,20
227020,2010,88.25,2506.39,0,20
227021,2010,100,2510.234,0,20
227022,2010,98.53,2514.409,0,20
227023,2010,97.08,2518.912,0,20
227024,2010,95.64,2523.742,0,20
227025,2010,98.36,2528.896,0,20
227026,2010,100,2534.372,0,20
227027,2010,100,2540.167,0,20
227028,2010,100,2546.279,0,20
227029,2010,98.11,2552.706,0,20
227030,2010,98.3,2559.445,0,20
227031,2010,63.56,2566.492,0,20
227032,2010,26.37,2573.846,0,20
227033,2010,,2581.502,,20
227186,2010,,878.6261,,385
227187,2010,,881.6575,,385
227190,2010,,894.6716,,385
227191,2010,18.16,900.2839,26.68,385
227192,2010,72.65,906.5143,8.63,385
227193,2010,82.4,913.3497,4.03,385
227194,2010,95.87,940.3701,0,380
227195,2010,84.74,939.021,0,380
227196,2010,87.64,938.3136,0,380
227197,2010,69.76,938.2493,0,380
227198,2010,37.57,938.8281,4.52,380
227199,2010,0,940.049,7.92,380
227200,2010,0,941.9094,18.85,380
227201,2010,0,944.4053,36.97,380
227202,2010,0,947.5316,41.22,380
227203,2010,0,951.2817,46.16,380
227204,2010,0,955.6484,48.86,380
227205,2010,0,960.6227,73.44,380
227206,2010,0,966.1951,60.68,380
227207,2010,0,972.3549,75.07,380
227208,2010,0,846.3182,74.99,375
227209,2010,0,845.0185,65.14,375
227210,2010,0,844.4138,82.8,375
227211,2010,0,844.5055,85.98,375
227212,2010,0,845.2935,83.18,375
227213,2010,0,846.7756,79.76,375
227214,2010,0,848.9482,94.1,375
227215,2010,0,851.806,92.39,375
227216,2010,0,855.3417,81.08,375
227217,2010,0,859.5469,86.26,375
227218,2010,0,864.4116,89.47,375
227219,2010,0,869.9243,85,375
227220,2010,0,876.0725,72.19,375
227221,2010,0,1390.156,90.75,365
227222,2010,0,1383.31,48.83,365
227223,2010,0,1376.913,51.55,365
227224,2010,0,1370.971,53.75,365
227225,2010,0,1365.491,50.14,365
227226,2010,7.12,1360.478,40.95,365
227227,2010,2.01,1355.939,26.73,365
227228,2010,23.94,1351.878,32.1,365
227229,2010,3.77,1348.3,25.17,365
227230,2010,20.75,1345.208,45.07,365
227231,2010,0,1342.607,81.79,365
227232,2010,0,1340.499,75.12,365
227233,2010,0,1338.887,56.66,365
227234,2010,0,1337.773,33.71,365
227235,2010,0,1337.157,26.81,365
227236,2010,0,1337.042,13.98,365
227237,2010,0,1337.426,7.83,365
227238,2010,4.95,1338.31,6.22,365
227239,2010,11.86,1339.692,1.81,365
227240,2010,3.27,1341.571,2.42,365
227241,2010,0,1343.945,5.46,365
227242,2010,0,1346.81,5.1,365
227243,2010,,1350.164,,365
227248,2010,,1374.109,,365
227249,2010,0,1380.297,1.75,365
227250,2010,0,1386.936,1.66,365
227251,2010,0,1394.021,1.69,365
227252,2010,0,1401.543,1.69,365
227253,2010,0,1409.496,1.69,365
227254,2010,,1417.871,,365
227256,2010,,1435.859,,365
227257,2010,,1445.454,,365
227258,2010,0,1455.439,0,365
227259,2010,1.7,1465.805,4.8,365
227260,2010,4.91,1476.544,2.78,365
227261,2010,0,1487.647,2.87,365
227262,2010,0,1499.105,4.5,365
227263,2010,0,1510.91,6.92,365
227264,2010,0,1523.052,3.7,365
227265,2010,0,1535.523,3.08,365
227266,2010,0,1548.315,4.52,365
227267,2010,0,1561.418,5.79,365
227268,2010,0,1574.824,2.13,365
227269,2010,0,1588.525,1.43,365
227270,2010,0,1602.512,1.34,365
227271,2010,0,1616.777,1.34,365
227272,2010,0,1631.312,1.34,365
227273,2010,0,1646.109,1.33,365
227274,2010,0,1661.159,1.33,365
227275,2010,0,1676.456,1.32,365
227276,2010,0,1691.991,1.33,365
227277,2010,4.9,1707.758,1.26,365
227278,2010,0,1723.749,1.34,365
227279,2010,0,1739.956,1.3,365
227280,2010,20.76,1756.373,0,365
227281,2010,71.45,1772.993,0,365
227282,2010,73.73,1789.809,0,365
227283,2010,72.7,1806.815,0,365
227284,2010,72.14,1824.005,0,365
227285,2010,70.88,1841.372,0,365
227286,2010,71.11,1858.91,0,365
227287,2010,72.45,1876.614,0,365
227288,2010,73.87,1894.478,0,365
227289,2010,72.75,1912.495,0,365
227290,2010,73.63,1930.662,0,365
227291,2010,73.71,1948.972,0,365
227292,2010,71.3,1967.421,0,365
227293,2010,70.66,1986.003,0,365
227294,2010,72.85,2004.714,0,365
227295,2010,31.93,2023.548,0,365
227296,2010,1.55,2042.502,1.25,365
227297,2010,0,2061.571,1.33,365
227298,2010,9.96,2080.75,1.19,365
227299,2010,38.56,2100.036,0,365
227300,2010,66.53,2119.425,0,365
227301,2010,70.16,2138.911,0,365
227302,2010,70.29,2158.492,0,365
227303,2010,57.69,2178.164,0,365
227304,2010,60.63,2197.923,0,365
227305,2010,73.6,2217.765,0,365
227306,2010,73.6,2237.688,0,365
227307,2010,,2257.688,,365
227309,2010,,2297.904,,365
227310,2010,27.23,2318.115,0,365
227311,2010,72.39,2338.39,0,365
227312,2010,71.22,2358.727,0,365
227313,2010,72.05,2379.122,0,365
227314,2010,72.35,2399.573,0,365
227315,2010,44.83,2420.077,0,365
227316,2010,48.11,2440.631,0,365
227317,2010,52.9,2461.234,0,365
227318,2010,62.74,2481.882,0,365
227319,2010,72.56,2502.573,0,365
227320,2010,73.65,2523.305,0,365
227321,2010,73.79,2544.076,0,365
227322,2010,73.75,2564.883,0,365
227323,2010,73.78,2585.723,0,365
227324,2010,73.78,2606.596,0,365
227325,2010,72.72,2627.499,0,365
227326,2010,72.53,2648.429,0,365
227327,2010,66.63,2669.385,0,365
227328,2010,41.81,2690.366,0,365
227329,2010,49.28,2711.368,0.47,365
227330,2010,49.22,2732.391,0.48,365
227331,2010,64.1,2753.432,0,365
227332,2010,69.95,2774.489,0,365
227333,2010,50.45,2795.562,4.2,365
227334,2010,6.66,2816.648,4.57,365
227335,2010,1.75,2837.745,2.11,365
227336,2010,24.38,2858.853,1.26,365
227337,2010,63.44,2879.969,2.13,365
227338,2010,73.68,2901.092,0,365
227339,2010,73.65,2922.221,0,365
227340,2010,73.61,2943.353,0,365
227341,2010,73.65,2964.488,0,365
227342,2010,73.77,2985.624,0,365
227343,2010,71.25,3006.76,0,365
227344,2010,68.73,3027.894,0,365
227345,2010,71.07,3049.025,0,365
227346,2010,73.12,3070.152,0,365
227347,2010,73.64,3091.273,0,365
227348,2010,73.61,3112.388,0,365
227349,2010,73.62,3133.494,0,365
227350,2010,70.66,3154.591,0,365
227351,2010,73.81,3175.678,0,365
227352,2010,69.39,3196.753,0,365
227353,2010,73.69,3217.815,0,365
227354,2010,73.65,3238.863,0,365
227355,2010,73.62,3259.896,0,365
227356,2010,73.66,3280.914,0,365
227357,2010,73.75,3301.913,0,365
227358,2010,73.83,3322.895,0,365
227359,2010,73.37,3343.857,0,365
227360,2010,73.55,3364.799,0,365
227361,2010,71.81,3385.719,0,365
227362,2010,73.09,3406.617,0,365
227363,2010,65.75,3427.492,0,365
227364,2010,62.05,3448.342,0,365
227365,2010,65.49,3469.167,0,365
227366,2010,71.39,3489.966,0,365
227367,2010,32.46,3510.737,1.62,365
227368,2010,0,3531.48,2.13,365
227369,2010,0,3552.195,2.92,365
227370,2010,0,3572.879,2.13,365
227371,2010,0,3593.533,1.34,365
227372,2010,0,3614.155,1.35,365
227373,2010,0,3634.744,1.35,365
227374,2010,0,3655.3,1.35,365
227375,2010,0,3675.822,1.34,365
227376,2010,1.63,3696.309,1.32,365
227377,2010,4.95,3716.76,1.26,365
227378,2010,0,3737.174,1.35,365
227379,2010,0,3757.55,1.34,365
227380,2010,0,3777.888,1.34,365
227381,2010,0,3798.188,1.35,365
227382,2010,0,3818.447,1.35,365
227383,2010,0,3838.666,1.35,365
227384,2010,0,3858.843,1.04,365
227385,2010,0,3878.978,1.08,365
227386,2010,0,3899.069,1.12,365
227387,2010,0,3919.118,1.12,365
227388,2010,0,3939.122,0.9,365
227389,2010,0,3959.08,1.27,365
227390,2010,0,3978.993,1.35,365
227391,2010,0,3998.859,1.35,365
227392,2010,0,4018.678,2.13,365
227393,2010,0,4038.449,2.14,365
227394,2010,0,4058.171,2.97,365
227395,2010,0,4077.844,2.14,365
227396,2010,0,4097.466,2.13,365
227397,2010,0,4117.038,1.35,365
227398,2010,0,4136.558,1.35,365
227399,2010,0,4156.026,1.35,365
227400,2010,0,4175.441,2.13,365
227401,2010,0,4194.803,2.92,365
227402,2010,0,4214.111,2.92,365
227403,2010,0,4233.364,2.13,365
227404,2010,0,4252.561,2.92,365
227405,2010,0,4271.702,12.64,365
227406,2010,0,4290.787,4.67,365
227407,2010,0,4309.814,1.94,365
227408,2010,0,4328.783,1.34,365
227409,2010,0,4347.693,1.27,365
227410,2010,0,4366.544,1.34,365
227411,2010,0,4385.336,1.34,365
227412,2010,0,4404.067,1.34,365
227413,2010,20.89,4422.736,0.96,365
227414,2010,72.05,4441.344,0,365
227415,2010,63.29,4459.89,0,365
227416,2010,68.15,4478.373,0,365
227417,2010,58.97,4496.792,0,365
227418,2010,64.02,4515.146,0,365
227419,2010,73.11,4533.437,0,365
227420,2010,58.59,4551.661,0.27,365
227421,2010,0,4569.82,1.34,365
227422,2010,0,4587.913,1.23,365
227423,2010,0,4605.938,1.34,365
227424,2010,0,4623.896,1.31,365
227425,2010,0,4641.785,1.35,365
227426,2010,0,4659.605,1.35,365
227427,2010,0,4677.357,1.27,365
227428,2010,0,4695.038,1.31,365
227429,2010,0,4712.649,0.37,365
227430,2010,0,4730.188,0,365
227431,2010,0,4747.657,0.85,365
227432,2010,0,4765.052,3.04,365
227433,2010,0,4782.375,2.14,365
227434,2010,0,4799.625,2.14,365
227435,2010,0,4816.801,0,365
227436,2010,18.08,4833.903,0,365
227437,2010,66.15,4850.929,0,365
227438,2010,70.44,4867.88,0,365
227439,2010,72.65,4884.756,0,365
227440,2010,73,4901.554,0,365
227441,2010,65.78,4918.276,0,365
227442,2010,63.54,4934.92,0,365
227443,2010,47.28,4951.485,0,365
227444,2010,72.6,4967.973,0,365
227445,2010,73.09,4984.38,0,365
227446,2010,63.08,5000.709,0,365
227447,2010,1.6,5016.957,0,365
227448,2010,50.87,5033.124,0,365
227449,2010,64.92,5049.21,0,365
227450,2010,60.36,5065.214,0,365
227451,2010,65.58,5081.136,0,365
227452,2010,68.76,5096.976,0,365
227453,2010,68.77,5112.731,0,365
227454,2010,72.55,5128.403,0,365
227455,2010,66.02,5143.991,0,365
227456,2010,73.31,5159.494,0,365
227457,2010,70.45,5174.912,0,365
227458,2010,73.6,5190.244,0,365
227459,2010,73.57,5205.489,0,365
227460,2010,73.49,5220.648,0,365
227461,2010,73.49,5235.72,0,365
227462,2010,70.83,5250.704,0,365
227463,2010,71.16,5265.6,0,365
227464,2010,62.23,5280.407,0,365
227465,2010,66.9,5295.125,0,365
227466,2010,70.75,5309.752,0,365
227467,2010,71.43,5324.291,0,365
227468,2010,65.04,5338.738,0,365
227469,2010,62.67,5353.095,0,365
227470,2010,60.06,5367.36,0,365
227471,2010,60.18,5381.533,0,365
227472,2010,0,5395.613,0,365
227473,2010,0,5409.601,0,365
227474,2010,0,5423.495,0.87,365
227475,2010,0,5437.295,0,365
227476,2010,0,5451.002,0,365
227477,2010,0,5464.613,0,365
227478,2010,0,5478.129,0,365
227479,2010,0,5491.55,0,365
227480,2010,6.62,5504.875,0,365
227481,2010,0,5518.104,0,365
227482,2010,10.01,5531.234,0,365
227483,2010,71.42,5544.269,0,365
227484,2010,65.58,5557.205,0,365
227485,2010,71.72,5570.043,0,365
227486,2010,73.59,5582.782,0,365
227487,2010,73.6,5595.422,0,365
227488,2010,73.56,5607.963,0,365
227489,2010,71.01,5620.404,0,365
227490,2010,65.98,5632.745,0,365
227491,2010,71.03,5644.985,0,365
227492,2010,73.47,5657.124,0,365
227493,2010,73.59,5669.161,0,365
227494,2010,72.77,5681.096,0,365
227495,2010,71.02,5692.929,0,365
227496,2010,73.28,5704.659,0,365
227497,2010,73.31,5716.286,0,365
227498,2010,74.15,5727.81,0,365
227499,2010,72.84,5739.229,0,365
227500,2010,79.96,5750.545,0,365
227501,2010,77.53,5761.755,0,365
227502,2010,73.05,5772.861,0,365
227503,2010,72.64,5783.861,0,365
227504,2010,72.96,5794.755,0,365
227505,2010,71.22,5805.543,0,365
227506,2010,73.06,5816.225,0,365
227507,2010,71.6,5826.799,0,365
227508,2010,71.25,5837.267,0,365
227509,2010,72.49,5847.626,0,365
227510,2010,71.58,5857.878,0,365
227511,2010,71.5,5868.021,0,365
227512,2010,74.75,5878.056,0,365
227513,2010,73.69,5887.981,0,365
227514,2010,82.88,5897.797,0,365
227515,2010,83.2,5907.503,0,365
227516,2010,81.5,5917.099,0,365
227517,2010,76.43,5926.585,0,365
227518,2010,73.16,5935.96,0,365
227519,2010,71.46,5945.224,0,365
227520,2010,72.77,5954.376,0,365
227521,2010,79.16,5912.972,0,365
227522,2010,74.5,5921.761,0,365
227523,2010,72.97,5930.44,0,365
227524,2010,66.63,5939.009,0,365
227525,2010,73.6,5947.466,0,365
227526,2010,73.6,5955.811,0,365
227527,2010,,5964.045,,365
227547,2010,,6044.258,,2
227548,2010,,6024.398,,2
227549,2010,58.66,6004.496,0,2
227550,2010,71.01,5984.551,0,2
227551,2010,73.6,5964.566,0,2
227552,2010,73.6,5944.542,0,2
227553,2010,73.61,5924.48,0,2
227554,2010,73.61,5904.38,0,2
227555,2010,73.68,5884.244,0,2
227556,2010,73.63,5864.073,0,2
227557,2010,73.8,5843.867,0,2
227558,2010,73.75,5823.629,0,2
227559,2010,73.75,5803.359,0,2
227560,2010,32.51,5783.058,0,2
227561,2010,0,5762.727,1.34,2
227562,2010,0,5742.368,1.34,2
227563,2010,11.79,5721.981,1.13,2
227564,2010,26.97,5701.568,0,2
227565,2010,47.88,5681.13,0,2
227566,2010,73.62,5660.668,0,2
227567,2010,73.67,5640.184,0,2
227568,2010,71.25,5619.677,0,2
227569,2010,73.82,5599.15,0,2
227570,2010,72.59,5578.604,0,2
227571,2010,73.83,5558.041,0,2
227572,2010,72.4,5537.459,0,2
227573,2010,69.11,5516.863,0,2
227574,2010,54.98,5496.252,0,2
227575,2010,56.63,5475.628,0,2
227576,2010,54.71,5454.992,0,2
227577,2010,67.75,5434.346,0,2
227578,2010,71.16,5413.689,0,2
227579,2010,72.17,5393.026,0,2
227580,2010,68.53,5372.355,0,2
227581,2010,71.7,5351.679,0,2
227582,2010,68.05,5330.999,0,2
227583,2010,68.54,5310.315,0,2
227584,2010,71.82,5289.63,0,2
227585,2010,69.46,5268.946,0,2
227586,2010,71.44,5248.262,0,2
227587,2010,72.77,5227.581,0,2
227588,2010,61.63,5206.904,0,2
227589,2010,36.29,5186.233,0,2
227590,2010,32.92,5165.568,0,2
227591,2010,15.26,5144.912,1.05,2
227592,2010,0,5124.265,1.34,2
227593,2010,3.28,5103.629,1.28,2
227594,2010,10.08,5083.006,1.16,2
227595,2010,6.64,5062.397,1.22,2
227596,2010,1.63,5041.804,1.31,2
227597,2010,0,5021.228,2.92,2
227598,2010,0,5000.67,2.13,2
227599,2010,0,4407.982,1.32,20
227600,2010,4.88,4387.302,1.12,20
227601,2010,31.11,4366.625,0.72,20
227602,2010,70.4,4345.955,0,20
227603,2010,73.35,4325.291,0,20
227604,2010,73.58,4304.635,0,20
227605,2010,73.59,4283.99,0,20
227606,2010,73.28,4263.356,0,20
227607,2010,73.56,4242.735,0,20
227608,2010,70.87,4222.128,0.05,20
227609,2010,73.66,4201.538,0,20
227610,2010,70.73,4180.965,0,20
227611,2010,71.26,4160.411,0,20
227612,2010,64.36,4139.878,0,20
227613,2010,68.01,4119.368,0,20
227614,2010,71.15,4098.881,0,20
227615,2010,65.41,4078.42,0,20
227616,2010,70.42,4057.987,0,20
227617,2010,69.75,4037.582,2.71,20
227618,2010,69.99,4017.209,0,20
227619,2010,71,3996.868,0,20
227620,2010,0,3976.561,14.45,20
227621,2010,0,3956.291,7.85,20
227622,2010,24.61,3936.058,1.76,20
227623,2010,24.39,3915.866,2.68,20
227624,2010,32.36,3895.715,7.65,20
227625,2010,64.35,3875.608,2.26,20
227626,2010,68.88,3855.547,2.32,20
227627,2010,64.55,3835.533,0,20
227628,2010,69.94,3815.569,0,20
227629,2010,69.19,3795.656,0,20
227630,2010,67.59,3775.798,0,20
227631,2010,71.73,3755.995,0,20
227632,2010,72.16,3736.249,0,20
227633,2010,73.67,3716.564,0,20
227634,2010,73.6,3696.941,0,20
227635,2010,72.61,3677.382,0,20
227636,2010,73.77,3657.89,0,20
227637,2010,73.72,3638.466,0,20
227638,2010,73.67,3619.114,0,20
227639,2010,73.64,3599.835,0,20
227640,2010,73.62,3580.632,0,20
227641,2010,54.72,3561.507,0,20
227642,2010,72.25,3542.463,0,20
227643,2010,73.65,3523.502,0,20
227644,2010,73.72,3504.627,0,20
227645,2010,72.72,3485.839,0,20
227646,2010,70.82,3467.143,0,20
227647,2010,61.5,3448.539,0,20
227648,2010,71.25,3430.032,0,20
227649,2010,72.45,3411.623,0,20
227650,2010,62.2,3393.316,0,20
227651,2010,73.6,3375.112,0,20
227652,2010,73.6,3357.015,0,20
227654,2010,,3321.154,,20
227655,2010,,3303.395,,20
227656,2010,,3285.754,,20
227657,2010,,3268.234,,20
227658,2010,,3250.838,,20
227659,2010,,3233.57,,20
227660,2010,,3216.432,,20
227661,2010,,3199.428,,20
227662,2010,,3182.56,,20
227663,2010,,3165.832,,20
227664,2010,73.6,3149.247,0,20
227665,2010,73.6,3132.808,0,20
227666,2010,73.6,3116.519,0,20
227667,2010,42.19,3100.382,0,20
227668,2010,48.48,3084.402,0,20
227669,2010,65.63,3068.581,0,20
227670,2010,54.45,3052.923,0,20
227671,2010,73.6,3037.431,0,20
227672,2010,,3022.109,,20
227673,2010,,3006.961,,20
227674,2010,,2991.989,,20
227683,2010,,2865.786,,20
227684,2010,74.8,2852.779,0,20
227685,2010,69.28,2839.989,0,20
227686,2010,65,2827.419,0,20
227687,2010,33.79,2815.073,0,20
227688,2010,,2802.954,,20
227689,2010,,2791.067,,20
227690,2010,,2779.414,,20
227691,2010,,2768,,20
227692,2010,73.6,2756.828,0,20
227693,2010,71.67,2745.902,0,20
227694,2010,73.73,2735.225,0,20
227695,2010,72.69,2724.801,0,20
227696,2010,72.7,2714.633,0,20
227697,2010,73.68,2704.725,0,20
227698,2010,73.64,2695.08,0,20
227699,2010,72,2685.701,0,20
227700,2010,48.98,2676.593,0,20
227701,2010,70.64,2667.757,0,20
227702,2010,71.9,2659.198,0,20
227703,2010,73.76,2650.919,0,20
227704,2010,46.07,2642.922,0,20
227705,2010,,2635.21,,20
227707,2010,73.6,2620.657,0,20
227708,2010,,2613.82,,20
227709,2010,50.7,2607.28,0,20
227710,2010,83.55,2601.039,0,20
227711,2010,87.63,2595.101,0,20
227712,2010,82.03,2589.467,0,20
227713,2010,78.05,2584.14,0,20
227714,2010,80.97,2579.122,0,20
227715,2010,74.21,2574.415,0,20
227716,2010,36.88,2570.021,0,20
227717,2010,,2565.942,,20
227722,2010,,2550.326,,20
227723,2010,,2548.169,,20
227726,2010,,2543.644,,20
227727,2010,,2542.788,,20
227728,2010,73.6,2542.258,0,20
227729,2010,73.6,2542.056,0,20
227730,2010,73.6,2542.18,0,20
227731,2010,,2542.631,,20
227732,2010,75.63,2543.409,0,20
227733,2010,,2544.513,,20
227734,2010,36.55,2545.944,0,20
227735,2010,68.7,2547.699,0,20
227736,2010,69.93,2549.779,0,20
227737,2010,71.79,2552.183,0,20
227738,2010,77.96,2554.909,0,20
227739,2010,83.89,2557.956,0,20
227740,2010,86.88,2561.324,0,20
227741,2010,97.09,2565.01,0,20
227742,2010,100,2569.013,0,20
227743,2010,96.18,2573.332,0,20
227744,2010,97.13,2577.964,0,20
227745,2010,97.74,2582.907,0,20
227746,2010,100,2588.161,0,20
227747,2010,100,2593.721,0,20
227748,2010,100,2599.587,0,20
227749,2010,,2605.755,,20
227750,2010,100,2612.223,0,20
227751,2010,,2618.989,,20
227906,2010,,933.9642,,385
227907,2010,,936.7569,,385
227908,2010,,940.1586,,385
227909,2010,,944.1624,,385
227910,2010,0,948.7606,9.36,385
227911,2010,0,953.9442,11.07,385
227912,2010,0,959.7034,34.88,385
227913,2010,26.56,966.0276,11.96,385
227914,2010,55.65,972.9055,9.91,385
227915,2010,71.25,980.3248,3.54,385
227916,2010,96.06,988.2729,0,385
227917,2010,98.79,994.0132,0,380
227918,2010,65.35,994.5482,0,380
227919,2010,37.69,995.6767,1.57,380
227920,2010,1.64,997.3965,7.34,380
227921,2010,0,999.7047,10.39,380
227922,2010,0,1002.597,6.26,380
227923,2010,0,1006.068,6.9,380
227924,2010,0,1010.111,10.12,380
227925,2010,0,1014.721,23.23,380
227926,2010,0,1019.887,29.83,380
227927,2010,0,903.7567,34.98,375
227928,2010,0,901.927,32.47,375
227929,2010,0,900.7332,44.16,375
227930,2010,0,900.1778,52.51,375
227931,2010,0,900.262,57.15,375
227932,2010,0,900.9857,63.56,375
227933,2010,0,902.3473,81.44,375
227934,2010,0,904.3438,88.91,375
227935,2010,0,906.9708,78.57,375
227936,2010,0,910.2228,75.15,375
227937,2010,0,914.0929,65.04,375
227938,2010,0,1464.699,71.7,365
227939,2010,0,1457.001,77.6,365
227940,2010,0,1449.709,76.24,365
227941,2010,0,1442.832,79.16,365
227942,2010,0,1436.374,89.15,365
227943,2010,0,1430.342,62.95,365
227944,2010,0,1424.742,70.98,365
227945,2010,0,1419.579,68.94,365
227946,2010,1.74,1414.859,30.54,365
227947,2010,0,1410.585,85.45,365
227948,2010,0,1406.763,72.78,365
227949,2010,0,1403.396,72.16,365
227950,2010,0,1400.488,62.46,365
227951,2010,0,1398.041,53.17,365
227952,2010,0,1396.059,41.59,365
227953,2010,0,1394.543,25.95,365
227954,2010,0,1393.496,14.38,365
227955,2010,0,1392.917,7.26,365
227956,2010,0,1392.809,7.74,365
227957,2010,0,1393.17,6.46,365
227958,2010,9.07,1394.001,4.98,365
227959,2010,,1395.3,,365
227960,2010,,1397.067,,365
227961,2010,,1399.299,,365
227968,2010,,1427.7,,365
227969,2010,0,1433.533,1.41,365
227970,2010,0,1439.794,1.69,365
227971,2010,0,1446.479,1.73,365
227972,2010,0,1453.58,1.61,365
227973,2010,0,1461.09,1.69,365
227974,2010,,1469.005,,365
227980,2010,,1524.556,,365
227981,2010,,1535.089,,365
227982,2010,11.04,1545.966,1.14,365
227983,2010,9.28,1557.178,1.18,365
227984,2010,3.38,1568.719,1.28,365
227985,2010,0,1580.579,2.24,365
227986,2010,0,1592.751,1.35,365
227987,2010,1.55,1605.228,1.11,365
227988,2010,5.04,1618.001,1.74,365
227989,2010,0,1631.063,1.35,365
227990,2010,3.7,1644.406,1.28,365
227991,2010,1.65,1658.023,1.25,365
227992,2010,0,1671.905,1.34,365
227993,2010,0,1686.046,1.34,365
227994,2010,0,1700.439,1.34,365
227995,2010,1.6,1715.076,1.29,365
227996,2010,0,1729.949,1.33,365
227997,2010,0,1745.053,1.34,365
227998,2010,0,1760.38,1.33,365
227999,2010,0,1775.924,1.11,365
228000,2010,21.62,1791.678,0,365
228001,2010,72.5,1807.635,0,365
228002,2010,72.64,1823.79,0,365
228003,2010,71.85,1840.135,0,365
228004,2010,69.47,1856.666,0,365
228005,2010,73.68,1873.376,0,365
228006,2010,73.68,1890.259,0,365
228007,2010,73.63,1907.31,0,365
228008,2010,71.69,1924.523,0,365
228009,2010,73.78,1941.893,0,365
228010,2010,73.75,1959.415,0,365
228011,2010,72.78,1977.083,0,365
228012,2010,72.2,1994.894,0,365
228013,2010,72.05,2012.84,0,365
228014,2010,73.06,2030.919,0,365
228015,2010,61.13,2049.126,0.23,365
228016,2010,3.42,2067.455,1.23,365
228017,2010,22.04,2085.903,0.94,365
228018,2010,42.56,2104.466,0.57,365
228019,2010,68.36,2123.138,0,365
228020,2010,70.05,2141.917,0,365
228021,2010,70.6,2160.798,0,365
228022,2010,66.59,2179.778,0,365
228023,2010,60.13,2198.853,0,365
228024,2010,67.76,2218.018,0,365
228025,2010,71.08,2237.271,0,365
228026,2010,72.76,2256.609,0,365
228027,2010,73.6,2276.027,0,365
228028,2010,,2295.523,,365
228029,2010,,2315.094,,365
228030,2010,73.6,2334.736,0,365
228031,2010,72.48,2354.446,0,365
228032,2010,72.33,2374.221,0,365
228033,2010,72.35,2394.06,0,365
228034,2010,71.86,2413.958,0,365
228035,2010,73.6,2433.913,0,365
228036,2010,73.6,2453.922,0,365
228037,2010,65.33,2473.984,0,365
228038,2010,71.99,2494.095,0,365
228039,2010,71.94,2514.253,0,365
228040,2010,71.98,2534.455,0,365
228041,2010,70.97,2554.7,0,365
228042,2010,68,2574.985,0,365
228043,2010,71.48,2595.307,0,365
228044,2010,71.59,2615.665,0,365
228045,2010,72.65,2636.057,0,365
228046,2010,73.73,2656.48,0,365
228047,2010,73.72,2676.932,0,365
